iteration,current_bet_freq_QdQc,average_bet_freq_QdQc,current_bet_freq_QsQh,average_bet_freq_QsQh,current_bet_freq_QsQc,average_bet_freq_QsQc,current_bet_freq_QhQd,average_bet_freq_QhQd,current_bet_freq_QhQc,average_bet_freq_QhQc,current_bet_freq_QsQd,average_bet_freq_QsQd
666,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857
667,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857,0.262458,0.266857
668,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749
669,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749,0.276022,0.266749
670,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688
671,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688,0.290899,0.266688
672,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675
673,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675,0.306514,0.266675
674,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712
675,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712,0.322331,0.266712
676,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799
677,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799,0.337871,0.266799
678,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933
679,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933,0.352724,0.266933
680,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112
681,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112,0.366546,0.267112
682,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331
683,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331,0.379056,0.267331
684,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586
685,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586,0.390036,0.267586
686,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872
687,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872,0.399316,0.267872
688,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182
689,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182,0.407704,0.268182
690,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515
691,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515,0.415419,0.268515
692,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867
693,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867,0.422038,0.268867
694,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234
695,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234,0.427339,0.269234
696,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614
697,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614,0.431208,0.269614
698,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002
699,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002,0.433597,0.270002
700,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392
701,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392,0.434501,0.270392
702,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782
703,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782,0.433928,0.270782
704,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166
705,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166,0.431861,0.271166
706,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541
707,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541,0.428185,0.271541
708,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901
709,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901,0.422654,0.271901
710,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242
711,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242,0.414948,0.272242
712,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558
713,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558,0.404835,0.272558
714,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842
715,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842,0.392271,0.272842
716,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086
717,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086,0.377567,0.273086
718,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286
719,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286,0.360968,0.273286
720,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436
721,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436,0.342687,0.273436
722,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532
723,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532,0.322915,0.273532
724,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568
725,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568,0.301820,0.273568
726,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543
727,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543,0.279498,0.273543
728,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452
729,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452,0.255821,0.273452
730,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292
731,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292,0.232802,0.273292
732,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066
733,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066,0.211396,0.273066
734,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778
735,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778,0.192550,0.272778
736,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438
737,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438,0.177299,0.272438
738,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058
739,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058,0.166654,0.272058
740,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651
741,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651,0.161453,0.271651
742,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236
743,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236,0.162206,0.271236
744,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830
745,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830,0.168979,0.270830
746,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451
747,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451,0.181362,0.270451
748,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116
749,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116,0.198551,0.270116
750,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838
751,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838,0.219486,0.269838
752,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624
753,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624,0.243020,0.269624
754,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481
755,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481,0.268417,0.269481
756,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413
757,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413,0.295768,0.269413
758,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422
759,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422,0.323587,0.269422
760,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507
761,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507,0.350875,0.269507
762,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667
763,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667,0.376946,0.269667
764,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895
765,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895,0.401329,0.269895
766,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186
767,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186,0.423697,0.270186
768,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533
769,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533,0.443808,0.270533
770,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930
771,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930,0.461473,0.270930
772,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369
773,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369,0.476506,0.271369
774,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843
775,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843,0.488702,0.271843
776,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345
777,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345,0.497818,0.272345
778,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865
779,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865,0.503601,0.272865
780,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395
781,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395,0.505846,0.273395
782,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926
783,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926,0.504444,0.273926
784,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449
785,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449,0.499426,0.274449
786,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955
787,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955,0.490994,0.274955
788,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435
789,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435,0.479331,0.275435
790,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881
791,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881,0.464590,0.275881
792,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285
793,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285,0.446876,0.276285
794,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641
795,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641,0.426204,0.276641
796,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941
797,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941,0.402381,0.276941
798,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177
799,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177,0.376386,0.277177
800,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343
801,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343,0.348624,0.277343
802,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435
803,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435,0.319272,0.277435
804,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449
805,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449,0.288562,0.277449
806,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382
807,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382,0.256831,0.277382
808,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229
809,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229,0.224583,0.277229
810,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991
811,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991,0.192568,0.276991
812,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668
813,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668,0.161852,0.276668
814,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264
815,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264,0.133875,0.276264
816,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788
817,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788,0.110414,0.275788
818,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252
819,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252,0.093417,0.275252
820,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680
821,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680,0.085513,0.274680
822,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099
823,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099,0.088946,0.274099
824,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535
825,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535,0.103280,0.273535
826,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017
827,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017,0.126972,0.273017
828,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572
829,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572,0.157386,0.272572
830,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215
831,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215,0.192082,0.272215
832,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955
833,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955,0.228926,0.271955
834,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793
835,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793,0.266250,0.271793
836,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729
837,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729,0.302846,0.271729
838,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756
839,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756,0.337868,0.271756
840,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870
841,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870,0.370726,0.271870
842,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063
843,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063,0.400985,0.272063
844,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328
845,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328,0.428305,0.272328
846,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655
847,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655,0.452409,0.272655
848,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037
849,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037,0.473075,0.273037
850,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464
851,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464,0.490125,0.273464
852,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928
853,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928,0.503467,0.273928
854,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419
855,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419,0.513104,0.274419
856,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928
857,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928,0.519031,0.274928
858,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446
859,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446,0.521248,0.275446
860,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965
861,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965,0.519744,0.275965
862,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477
863,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477,0.514454,0.276477
864,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972
865,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972,0.505579,0.276972
866,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444
867,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444,0.494098,0.277444
868,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885
869,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885,0.480191,0.277885
870,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290
871,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290,0.464034,0.278290
872,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655
873,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655,0.445790,0.278655
874,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975
875,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975,0.425607,0.278975
876,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245
877,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245,0.403622,0.279245
878,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462
879,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462,0.379964,0.279462
880,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621
881,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621,0.354762,0.279621
882,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720
883,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720,0.328165,0.279720
884,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754
885,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754,0.300358,0.279754
886,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722
887,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722,0.271650,0.279722
888,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620,0.243716,0.279620
